Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Oct 17-21 2008,ML Hayden,0,3,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Oct 17-21 2008,SM Katich,33,65,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Oct 17-21 2008,RT Ponting (c),5,23,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Oct 17-21 2008,MEK Hussey,54,119,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Oct 17-21 2008,MJ Clarke,23,60,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Oct 17-21 2008,SR Watson,78,156,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Oct 17-21 2008,BJ Haddin †,9,29,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Oct 17-21 2008,CL White,5,23,https://www.espncricinfo.com/ci/content/player/8291.html
Australia,Oct 17-21 2008,B Lee,35,96,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Oct 17-21 2008,MG Johnson,9,32,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Oct 17-21 2008,PM Siddle,0,8,https://www.espncricinfo.com/ci/content/player/7898.html
