Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Apr 10-13 2003,WW Hinds,10,44,https://www.espncricinfo.com/ci/content/player/52057.html
West Indies,Apr 10-13 2003,DS Smith,3,17,https://www.espncricinfo.com/ci/content/player/52962.html
West Indies,Apr 10-13 2003,D Ganga,0,3,https://www.espncricinfo.com/ci/content/player/51872.html
West Indies,Apr 10-13 2003,BC Lara (c),26,30,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Apr 10-13 2003,MN Samuels,0,1,https://www.espncricinfo.com/ci/content/player/52983.html
West Indies,Apr 10-13 2003,S Chanderpaul,100,72,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Apr 10-13 2003,RD Jacobs †,54,106,https://www.espncricinfo.com/ci/content/player/52199.html
West Indies,Apr 10-13 2003,VC Drakes,0,4,https://www.espncricinfo.com/ci/content/player/51655.html
West Indies,Apr 10-13 2003,M Dillon,20,18,https://www.espncricinfo.com/ci/content/player/51651.html
West Indies,Apr 10-13 2003,PT Collins,3,9,https://www.espncricinfo.com/ci/content/player/51479.html
West Indies,Apr 10-13 2003,JJC Lawson,0,5,https://www.espncricinfo.com/ci/content/player/52413.html
