Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Dec 17-21 2008,M Ntini,19.5,1,72,4,https://www.espncricinfo.com/ci/content/player/46592.html
Australia,Dec 17-21 2008,DW Steyn,23,4,81,2,https://www.espncricinfo.com/ci/content/player/47492.html
Australia,Dec 17-21 2008,JH Kallis,15,2,65,0,https://www.espncricinfo.com/ci/content/player/45789.html
Australia,Dec 17-21 2008,M Morkel,20,1,80,2,https://www.espncricinfo.com/ci/content/player/46538.html
Australia,Dec 17-21 2008,PL Harris,21,2,70,2,https://www.espncricinfo.com/ci/content/player/45568.html
