Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Sep 28 - Oct 2 1994,Wasim Akram,22,3,63,5,https://www.espncricinfo.com/ci/content/player/43547.html
Australia,Sep 28 - Oct 2 1994,Waqar Younis,18,2,69,4,https://www.espncricinfo.com/ci/content/player/43543.html
Australia,Sep 28 - Oct 2 1994,Mushtaq Ahmed,21,3,51,1,https://www.espncricinfo.com/ci/content/player/41316.html
Australia,Sep 28 - Oct 2 1994,Akram Raza,10,1,19,0,https://www.espncricinfo.com/ci/content/player/38989.html
Australia,Sep 28 - Oct 2 1994,Aamer Sohail,7,0,19,0,https://www.espncricinfo.com/ci/content/player/38967.html
