Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Sep 28 - Oct 2 1994,MA Taylor (c),0,7,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Sep 28 - Oct 2 1994,MJ Slater,23,51,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Sep 28 - Oct 2 1994,DC Boon,114,220,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Sep 28 - Oct 2 1994,ME Waugh,61,132,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Sep 28 - Oct 2 1994,MG Bevan,0,1,https://www.espncricinfo.com/ci/content/player/4144.html
Australia,Sep 28 - Oct 2 1994,SR Waugh,0,1,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Sep 28 - Oct 2 1994,IA Healy †,8,27,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Sep 28 - Oct 2 1994,SK Warne,0,3,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Sep 28 - Oct 2 1994,J Angel,8,14,https://www.espncricinfo.com/ci/content/player/3975.html
Australia,Sep 28 - Oct 2 1994,TBA May,1,12,https://www.espncricinfo.com/ci/content/player/6534.html
Australia,Sep 28 - Oct 2 1994,GD McGrath,1,7,https://www.espncricinfo.com/ci/content/player/6565.html
