Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Jan 3-7 2017,Azhar Ali,71,159,https://www.espncricinfo.com/ci/content/player/39037.html
Pakistan,Jan 3-7 2017,Sharjeel Khan,4,7,https://www.espncricinfo.com/ci/content/player/227762.html
Pakistan,Jan 3-7 2017,Babar Azam,0,4,https://www.espncricinfo.com/ci/content/player/348144.html
Pakistan,Jan 3-7 2017,Younis Khan,175,334,https://www.espncricinfo.com/ci/content/player/43652.html
Pakistan,Jan 3-7 2017,Misbah-ul-Haq (c),18,43,https://www.espncricinfo.com/ci/content/player/41378.html
Pakistan,Jan 3-7 2017,Asad Shafiq,4,18,https://www.espncricinfo.com/ci/content/player/316397.html
Pakistan,Jan 3-7 2017,Sarfaraz Ahmed †,18,24,https://www.espncricinfo.com/ci/content/player/227760.html
Pakistan,Jan 3-7 2017,Mohammad Amir,4,12,https://www.espncricinfo.com/ci/content/player/290948.html
Pakistan,Jan 3-7 2017,Wahab Riaz,8,19,https://www.espncricinfo.com/ci/content/player/43590.html
Pakistan,Jan 3-7 2017,Yasir Shah,10,41,https://www.espncricinfo.com/ci/content/player/43685.html
Pakistan,Jan 3-7 2017,Imran Khan,0,2,https://www.espncricinfo.com/ci/content/player/316363.html
