Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Sep 8-13 1992,CPH Ramanayake,22.1,4,75,3,https://www.espncricinfo.com/ci/content/player/50240.html
Australia,Sep 8-13 1992,DK Liyanage,16,3,56,4,https://www.espncricinfo.com/ci/content/player/49554.html
Australia,Sep 8-13 1992,UC Hathurusingha,4,2,3,0,https://www.espncricinfo.com/ci/content/player/49125.html
Australia,Sep 8-13 1992,SD Anurasiri,29,5,49,1,https://www.espncricinfo.com/ci/content/player/48120.html
Australia,Sep 8-13 1992,M Muralitharan,7,1,26,0,https://www.espncricinfo.com/ci/content/player/49636.html
Australia,Sep 8-13 1992,ST Jayasuriya,7,1,17,0,https://www.espncricinfo.com/ci/content/player/49209.html
Australia,Sep 8-13 1992,AP Gurusinha,1,0,5,0,https://www.espncricinfo.com/ci/content/player/49005.html
Australia,Sep 8-13 1992,A Ranatunga,1,0,9,0,https://www.espncricinfo.com/ci/content/player/50244.html
Australia,Sep 8-13 1992,RS Mahanama,5,0,27,0,https://www.espncricinfo.com/ci/content/player/49626.html
