Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
South Africa,Feb 26 - Mar 2 2009,MG Johnson,34.2,2,112,4,https://www.espncricinfo.com/ci/content/player/6033.html
South Africa,Feb 26 - Mar 2 2009,BW Hilfenhaus,31,7,68,2,https://www.espncricinfo.com/ci/content/player/5941.html
South Africa,Feb 26 - Mar 2 2009,PM Siddle,25,8,46,3,https://www.espncricinfo.com/ci/content/player/7898.html
South Africa,Feb 26 - Mar 2 2009,AB McDonald,22,8,31,1,https://www.espncricinfo.com/ci/content/player/6553.html
South Africa,Feb 26 - Mar 2 2009,MJ North,7,0,27,0,https://www.espncricinfo.com/ci/content/player/6943.html
