Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Mar 22-25 2018,AK Markram,84,145,https://www.espncricinfo.com/ci/content/player/600498.html
South Africa,Mar 22-25 2018,D Elgar,14,23,https://www.espncricinfo.com/ci/content/player/230852.html
South Africa,Mar 22-25 2018,HM Amla,31,80,https://www.espncricinfo.com/ci/content/player/43906.html
South Africa,Mar 22-25 2018,AB de Villiers,63,136,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Mar 22-25 2018,F du Plessis (c),20,44,https://www.espncricinfo.com/ci/content/player/44828.html
South Africa,Mar 22-25 2018,T Bavuma,5,4,https://www.espncricinfo.com/ci/content/player/372116.html
South Africa,Mar 22-25 2018,Q de Kock †,65,97,https://www.espncricinfo.com/ci/content/player/379143.html
South Africa,Mar 22-25 2018,VD Philander,52,79,https://www.espncricinfo.com/ci/content/player/46945.html
South Africa,Mar 22-25 2018,K Rabada,20,46,https://www.espncricinfo.com/ci/content/player/550215.html
South Africa,Mar 22-25 2018,KA Maharaj,5,14,https://www.espncricinfo.com/ci/content/player/267724.html
South Africa,Mar 22-25 2018,M Morkel,6,7,https://www.espncricinfo.com/ci/content/player/46538.html
