Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Mar 22-25 2018,VD Philander,15,5,26,2,https://www.espncricinfo.com/ci/content/player/46945.html
Australia,Mar 22-25 2018,K Rabada,20.5,1,91,4,https://www.espncricinfo.com/ci/content/player/550215.html
Australia,Mar 22-25 2018,M Morkel,21,7,87,4,https://www.espncricinfo.com/ci/content/player/46538.html
Australia,Mar 22-25 2018,KA Maharaj,12,3,35,0,https://www.espncricinfo.com/ci/content/player/267724.html
Australia,Mar 22-25 2018,T Bavuma,1,0,10,0,https://www.espncricinfo.com/ci/content/player/372116.html
