Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 16-20 2001,MJ Slater,21,40,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Aug 16-20 2001,ML Hayden,15,37,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Aug 16-20 2001,RT Ponting,144,154,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Aug 16-20 2001,ME Waugh,72,147,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Aug 16-20 2001,DR Martyn,118,135,https://www.espncricinfo.com/ci/content/player/6513.html
Australia,Aug 16-20 2001,SM Katich,15,42,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Aug 16-20 2001,AC Gilchrist (c) †,19,20,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Aug 16-20 2001,SK Warne,0,8,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Aug 16-20 2001,B Lee,0,4,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Aug 16-20 2001,JN Gillespie,5,17,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Aug 16-20 2001,GD McGrath,8,6,https://www.espncricinfo.com/ci/content/player/6565.html
