Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Feb 27 - Mar 1 2001,MJ Slater,10,24,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Feb 27 - Mar 1 2001,ML Hayden,119,172,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Feb 27 - Mar 1 2001,JL Langer,19,53,https://www.espncricinfo.com/ci/content/player/6256.html
Australia,Feb 27 - Mar 1 2001,ME Waugh,0,1,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Feb 27 - Mar 1 2001,SR Waugh (c),15,17,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Feb 27 - Mar 1 2001,RT Ponting,0,5,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Feb 27 - Mar 1 2001,AC Gilchrist †,122,112,https://www.espncricinfo.com/ci/content/player/5390.html
Australia,Feb 27 - Mar 1 2001,SK Warne,39,37,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Feb 27 - Mar 1 2001,JN Gillespie,0,1,https://www.espncricinfo.com/ci/content/player/5392.html
Australia,Feb 27 - Mar 1 2001,DW Fleming,6,21,https://www.espncricinfo.com/ci/content/player/5239.html
Australia,Feb 27 - Mar 1 2001,GD McGrath,0,0,https://www.espncricinfo.com/ci/content/player/6565.html
