Country,Date,Name,Runs,Balls,Batsman Profile
India,Feb 23-25 2017,M Vijay,10,19,https://www.espncricinfo.com/ci/content/player/237095.html
India,Feb 23-25 2017,KL Rahul,64,97,https://www.espncricinfo.com/ci/content/player/422108.html
India,Feb 23-25 2017,CA Pujara,6,23,https://www.espncricinfo.com/ci/content/player/32540.html
India,Feb 23-25 2017,V Kohli (c),0,2,https://www.espncricinfo.com/ci/content/player/253802.html
India,Feb 23-25 2017,AM Rahane,13,55,https://www.espncricinfo.com/ci/content/player/277916.html
India,Feb 23-25 2017,R Ashwin,1,4,https://www.espncricinfo.com/ci/content/player/26421.html
India,Feb 23-25 2017,WP Saha †,0,2,https://www.espncricinfo.com/ci/content/player/279810.html
India,Feb 23-25 2017,RA Jadeja,2,14,https://www.espncricinfo.com/ci/content/player/234675.html
India,Feb 23-25 2017,J Yadav,2,10,https://www.espncricinfo.com/ci/content/player/447587.html
India,Feb 23-25 2017,UT Yadav,4,11,https://www.espncricinfo.com/ci/content/player/376116.html
India,Feb 23-25 2017,I Sharma,2,5,https://www.espncricinfo.com/ci/content/player/236779.html
