Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Feb 23-25 2017,DA Warner,10,6,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Feb 23-25 2017,SE Marsh,0,21,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Feb 23-25 2017,SPD Smith (c),109,202,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Feb 23-25 2017,PSP Handscomb,19,34,https://www.espncricinfo.com/ci/content/player/334337.html
Australia,Feb 23-25 2017,MT Renshaw,31,50,https://www.espncricinfo.com/ci/content/player/722303.html
Australia,Feb 23-25 2017,MR Marsh,31,76,https://www.espncricinfo.com/ci/content/player/272450.html
Australia,Feb 23-25 2017,MS Wade †,20,42,https://www.espncricinfo.com/ci/content/player/230193.html
Australia,Feb 23-25 2017,MA Starc,30,31,https://www.espncricinfo.com/ci/content/player/311592.html
Australia,Feb 23-25 2017,SNJ O'Keefe,6,42,https://www.espncricinfo.com/ci/content/player/7069.html
Australia,Feb 23-25 2017,NM Lyon,13,13,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Feb 23-25 2017,JR Hazlewood,2,6,https://www.espncricinfo.com/ci/content/player/288284.html
