Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Sri Lanka,Aug 4-6 2016,MA Starc,12.3,1,50,6,https://www.espncricinfo.com/ci/content/player/311592.html
Sri Lanka,Aug 4-6 2016,JR Hazlewood,9,3,13,1,https://www.espncricinfo.com/ci/content/player/288284.html
Sri Lanka,Aug 4-6 2016,NM Lyon,19,2,80,2,https://www.espncricinfo.com/ci/content/player/272279.html
Sri Lanka,Aug 4-6 2016,JM Holland,10,1,69,1,https://www.espncricinfo.com/ci/content/player/230368.html
Sri Lanka,Aug 4-6 2016,AC Voges,1,0,4,0,https://www.espncricinfo.com/ci/content/player/8119.html
Sri Lanka,Aug 4-6 2016,MR Marsh,4,1,7,0,https://www.espncricinfo.com/ci/content/player/272450.html
Sri Lanka,Aug 4-6 2016,SPD Smith,4,0,13,0,https://www.espncricinfo.com/ci/content/player/267192.html
