Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Dec 1-4 2011,BB McCullum,34,51,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Dec 1-4 2011,MJ Guptill,13,34,https://www.espncricinfo.com/ci/content/player/226492.html
New Zealand,Dec 1-4 2011,KS Williamson,19,33,https://www.espncricinfo.com/ci/content/player/277906.html
New Zealand,Dec 1-4 2011,LRPL Taylor (c),14,15,https://www.espncricinfo.com/ci/content/player/38699.html
New Zealand,Dec 1-4 2011,JD Ryder,6,19,https://www.espncricinfo.com/ci/content/player/38373.html
New Zealand,Dec 1-4 2011,DG Brownlie,77,173,https://www.espncricinfo.com/ci/content/player/4493.html
New Zealand,Dec 1-4 2011,DL Vettori,96,127,https://www.espncricinfo.com/ci/content/player/38710.html
New Zealand,Dec 1-4 2011,RA Young †,2,5,https://www.espncricinfo.com/ci/content/player/38931.html
New Zealand,Dec 1-4 2011,DAJ Bracewell,0,18,https://www.espncricinfo.com/ci/content/player/362541.html
New Zealand,Dec 1-4 2011,TG Southee,17,12,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Dec 1-4 2011,CS Martin,1,12,https://www.espncricinfo.com/ci/content/player/37700.html
