Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 14-18 2019,CT Bancroft,13,66,https://www.espncricinfo.com/ci/content/player/501011.html
Australia,Aug 14-18 2019,DA Warner,3,17,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Aug 14-18 2019,UT Khawaja,36,56,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Aug 14-18 2019,SPD Smith,92,161,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Aug 14-18 2019,TM Head,7,21,https://www.espncricinfo.com/ci/content/player/530011.html
Australia,Aug 14-18 2019,MS Wade,6,45,https://www.espncricinfo.com/ci/content/player/230193.html
Australia,Aug 14-18 2019,TD Paine (c) †,23,70,https://www.espncricinfo.com/ci/content/player/7252.html
Australia,Aug 14-18 2019,PJ Cummins,20,80,https://www.espncricinfo.com/ci/content/player/489889.html
Australia,Aug 14-18 2019,PM Siddle,9,31,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Aug 14-18 2019,NM Lyon,6,17,https://www.espncricinfo.com/ci/content/player/272279.html
Australia,Aug 14-18 2019,JR Hazlewood,3,4,https://www.espncricinfo.com/ci/content/player/288284.html
