Country,Date,Name,Runs,Balls,Batsman Profile
England,Aug 14-18 2019,RJ Burns,53,127,https://www.espncricinfo.com/ci/content/player/398778.html
England,Aug 14-18 2019,JJ Roy,0,3,https://www.espncricinfo.com/ci/content/player/298438.html
England,Aug 14-18 2019,JE Root (c),14,20,https://www.espncricinfo.com/ci/content/player/303669.html
England,Aug 14-18 2019,JL Denly,30,67,https://www.espncricinfo.com/ci/content/player/12454.html
England,Aug 14-18 2019,JC Buttler,12,23,https://www.espncricinfo.com/ci/content/player/308967.html
England,Aug 14-18 2019,BA Stokes,13,22,https://www.espncricinfo.com/ci/content/player/311158.html
England,Aug 14-18 2019,JM Bairstow †,52,95,https://www.espncricinfo.com/ci/content/player/297433.html
England,Aug 14-18 2019,CR Woakes,32,62,https://www.espncricinfo.com/ci/content/player/247235.html
England,Aug 14-18 2019,JC Archer,12,20,https://www.espncricinfo.com/ci/content/player/669855.html
England,Aug 14-18 2019,SCJ Broad,11,15,https://www.espncricinfo.com/ci/content/player/10617.html
England,Aug 14-18 2019,MJ Leach,6,9,https://www.espncricinfo.com/ci/content/player/455524.html
