Country,Date,Name,Runs,Balls,Batsman Profile
New Zealand,Nov 28 - Dec 1 2008,AJ Redmond,19,33,https://www.espncricinfo.com/ci/content/player/38264.html
New Zealand,Nov 28 - Dec 1 2008,JM How,28,66,https://www.espncricinfo.com/ci/content/player/37265.html
New Zealand,Nov 28 - Dec 1 2008,JD Ryder,3,16,https://www.espncricinfo.com/ci/content/player/38373.html
New Zealand,Nov 28 - Dec 1 2008,LRPL Taylor,1,20,https://www.espncricinfo.com/ci/content/player/38699.html
New Zealand,Nov 28 - Dec 1 2008,PG Fulton,7,55,https://www.espncricinfo.com/ci/content/player/37091.html
New Zealand,Nov 28 - Dec 1 2008,DR Flynn,9,27,https://www.espncricinfo.com/ci/content/player/37095.html
New Zealand,Nov 28 - Dec 1 2008,BB McCullum †,84,134,https://www.espncricinfo.com/ci/content/player/37737.html
New Zealand,Nov 28 - Dec 1 2008,DL Vettori (c),13,32,https://www.espncricinfo.com/ci/content/player/38710.html
New Zealand,Nov 28 - Dec 1 2008,TG Southee,11,34,https://www.espncricinfo.com/ci/content/player/232364.html
New Zealand,Nov 28 - Dec 1 2008,IE O'Brien,0,38,https://www.espncricinfo.com/ci/content/player/38108.html
New Zealand,Nov 28 - Dec 1 2008,CS Martin,0,2,https://www.espncricinfo.com/ci/content/player/37700.html
