Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Apr 29 - May 3 1995,SC Williams,0,2,https://www.espncricinfo.com/ci/content/player/53234.html
West Indies,Apr 29 - May 3 1995,RB Richardson (c),100,222,https://www.espncricinfo.com/ci/content/player/52810.html
West Indies,Apr 29 - May 3 1995,BC Lara,65,78,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Apr 29 - May 3 1995,JC Adams,20,33,https://www.espncricinfo.com/ci/content/player/51100.html
West Indies,Apr 29 - May 3 1995,CL Hooper,23,69,https://www.espncricinfo.com/ci/content/player/52066.html
West Indies,Apr 29 - May 3 1995,KLT Arthurton,16,39,https://www.espncricinfo.com/ci/content/player/51110.html
West Indies,Apr 29 - May 3 1995,CO Browne †,1,21,https://www.espncricinfo.com/ci/content/player/51232.html
West Indies,Apr 29 - May 3 1995,WKM Benjamin,7,24,https://www.espncricinfo.com/ci/content/player/51220.html
West Indies,Apr 29 - May 3 1995,CEL Ambrose,6,17,https://www.espncricinfo.com/ci/content/player/51107.html
West Indies,Apr 29 - May 3 1995,CA Walsh,2,5,https://www.espncricinfo.com/ci/content/player/53216.html
West Indies,Apr 29 - May 3 1995,KCG Benjamin,5,17,https://www.espncricinfo.com/ci/content/player/51218.html
