Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Mar 14-18 2013,B Kumar,10,1,31,3,https://www.espncricinfo.com/ci/content/player/326016.html
Australia,Mar 14-18 2013,I Sharma,9,1,34,0,https://www.espncricinfo.com/ci/content/player/236779.html
Australia,Mar 14-18 2013,R Ashwin,31,9,72,2,https://www.espncricinfo.com/ci/content/player/26421.html
Australia,Mar 14-18 2013,RA Jadeja,16.2,6,35,3,https://www.espncricinfo.com/ci/content/player/234675.html
Australia,Mar 14-18 2013,PP Ojha,21,6,46,2,https://www.espncricinfo.com/ci/content/player/32130.html
Australia,Mar 14-18 2013,SR Tendulkar,2,0,2,0,https://www.espncricinfo.com/ci/content/player/35320.html
