Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Sri Lanka,Jul 1-3 2004,GD McGrath,15,4,37,5,https://www.espncricinfo.com/ci/content/player/6565.html
Sri Lanka,Jul 1-3 2004,JN Gillespie,13,4,18,2,https://www.espncricinfo.com/ci/content/player/5392.html
Sri Lanka,Jul 1-3 2004,MS Kasprowicz,7,1,15,0,https://www.espncricinfo.com/ci/content/player/6126.html
Sri Lanka,Jul 1-3 2004,SK Warne,6.5,1,20,3,https://www.espncricinfo.com/ci/content/player/8166.html
