Country,Date,Name,Runs,Balls,Batsman Profile
Sri Lanka,Jul 1-3 2004,MS Atapattu (c),10,39,https://www.espncricinfo.com/ci/content/player/48124.html
Sri Lanka,Jul 1-3 2004,ST Jayasuriya,16,47,https://www.espncricinfo.com/ci/content/player/49209.html
Sri Lanka,Jul 1-3 2004,KC Sangakkara †,0,4,https://www.espncricinfo.com/ci/content/player/50710.html
Sri Lanka,Jul 1-3 2004,DPMD Jayawardene,44,114,https://www.espncricinfo.com/ci/content/player/49289.html
Sri Lanka,Jul 1-3 2004,TT Samaraweera,32,81,https://www.espncricinfo.com/ci/content/player/50424.html
Sri Lanka,Jul 1-3 2004,TM Dilshan,14,44,https://www.espncricinfo.com/ci/content/player/48472.html
Sri Lanka,Jul 1-3 2004,RP Arnold,11,23,https://www.espncricinfo.com/ci/content/player/48122.html
Sri Lanka,Jul 1-3 2004,UDU Chandana,17,22,https://www.espncricinfo.com/ci/content/player/48369.html
Sri Lanka,Jul 1-3 2004,WPUJC Vaas,10,16,https://www.espncricinfo.com/ci/content/player/50804.html
Sri Lanka,Jul 1-3 2004,DNT Zoysa,1,8,https://www.espncricinfo.com/ci/content/player/51050.html
Sri Lanka,Jul 1-3 2004,SL Malinga,0,1,https://www.espncricinfo.com/ci/content/player/49758.html
