Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Mar 4-8 1994,MJ Slater,26,32,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Mar 4-8 1994,ML Hayden,15,36,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Mar 4-8 1994,DC Boon,17,34,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Mar 4-8 1994,ME Waugh,42,66,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Mar 4-8 1994,AR Border (c),34,64,https://www.espncricinfo.com/ci/content/player/4174.html
Australia,Mar 4-8 1994,SR Waugh,45,82,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Mar 4-8 1994,IA Healy †,11,22,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Mar 4-8 1994,MG Hughes,7,6,https://www.espncricinfo.com/ci/content/player/5726.html
Australia,Mar 4-8 1994,SK Warne,15,38,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Mar 4-8 1994,CJ McDermott,31,23,https://www.espncricinfo.com/ci/content/player/6551.html
Australia,Mar 4-8 1994,TBA May,2,4,https://www.espncricinfo.com/ci/content/player/6534.html
