Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Apr 8-13 1995,CEL Ambrose,14,5,34,1,https://www.espncricinfo.com/ci/content/player/51107.html
Australia,Apr 8-13 1995,CA Walsh,21.3,7,54,6,https://www.espncricinfo.com/ci/content/player/53216.html
Australia,Apr 8-13 1995,KCG Benjamin,16,3,58,1,https://www.espncricinfo.com/ci/content/player/51218.html
Australia,Apr 8-13 1995,WKM Benjamin,15,2,40,2,https://www.espncricinfo.com/ci/content/player/51220.html
Australia,Apr 8-13 1995,CL Hooper,2,0,18,0,https://www.espncricinfo.com/ci/content/player/52066.html
