Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Aug 19-23 1993,MA Taylor,70,134,https://www.espncricinfo.com/ci/content/player/7924.html
Australia,Aug 19-23 1993,MJ Slater,4,7,https://www.espncricinfo.com/ci/content/player/7629.html
Australia,Aug 19-23 1993,DC Boon,13,23,https://www.espncricinfo.com/ci/content/player/4169.html
Australia,Aug 19-23 1993,ME Waugh,10,26,https://www.espncricinfo.com/ci/content/player/8189.html
Australia,Aug 19-23 1993,AR Border (c),48,107,https://www.espncricinfo.com/ci/content/player/4174.html
Australia,Aug 19-23 1993,SR Waugh,20,36,https://www.espncricinfo.com/ci/content/player/8192.html
Australia,Aug 19-23 1993,IA Healy †,83,117,https://www.espncricinfo.com/ci/content/player/5628.html
Australia,Aug 19-23 1993,MG Hughes,7,25,https://www.espncricinfo.com/ci/content/player/5726.html
Australia,Aug 19-23 1993,PR Reiffel,0,3,https://www.espncricinfo.com/ci/content/player/7326.html
Australia,Aug 19-23 1993,SK Warne,16,45,https://www.espncricinfo.com/ci/content/player/8166.html
Australia,Aug 19-23 1993,TBA May,15,50,https://www.espncricinfo.com/ci/content/player/6534.html
