Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Dec 16-19 2004,Salman Butt,9,25,https://www.espncricinfo.com/ci/content/player/42683.html
Pakistan,Dec 16-19 2004,Imran Farhat,1,11,https://www.espncricinfo.com/ci/content/player/40582.html
Pakistan,Dec 16-19 2004,Younis Khan,17,33,https://www.espncricinfo.com/ci/content/player/43652.html
Pakistan,Dec 16-19 2004,Mohammad Yousuf,27,31,https://www.espncricinfo.com/ci/content/player/43650.html
Pakistan,Dec 16-19 2004,Abdul Razzaq,1,14,https://www.espncricinfo.com/ci/content/player/39836.html
Pakistan,Dec 16-19 2004,Inzamam-ul-Haq (c),0,1,https://www.espncricinfo.com/ci/content/player/40570.html
Pakistan,Dec 16-19 2004,Kamran Akmal †,0,13,https://www.espncricinfo.com/ci/content/player/41028.html
Pakistan,Dec 16-19 2004,Mohammad Sami,2,19,https://www.espncricinfo.com/ci/content/player/41324.html
Pakistan,Dec 16-19 2004,Shoaib Akhtar,1,21,https://www.espncricinfo.com/ci/content/player/42655.html
Pakistan,Dec 16-19 2004,Mohammad Khalil,5,19,https://www.espncricinfo.com/ci/content/player/41452.html
Pakistan,Dec 16-19 2004,Danish Kaneria,0,2,https://www.espncricinfo.com/ci/content/player/40043.html
