Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Sri Lanka,Jul 26-30 2016,MA Starc,19,4,84,4,https://www.espncricinfo.com/ci/content/player/311592.html
Sri Lanka,Jul 26-30 2016,JR Hazlewood,18.4,3,59,2,https://www.espncricinfo.com/ci/content/player/288284.html
Sri Lanka,Jul 26-30 2016,SNJ O'Keefe,16.2,3,42,1,https://www.espncricinfo.com/ci/content/player/7069.html
Sri Lanka,Jul 26-30 2016,NM Lyon,27,2,108,2,https://www.espncricinfo.com/ci/content/player/272279.html
Sri Lanka,Jul 26-30 2016,DA Warner,1,0,10,0,https://www.espncricinfo.com/ci/content/player/219889.html
Sri Lanka,Jul 26-30 2016,AC Voges,1.4,0,3,0,https://www.espncricinfo.com/ci/content/player/8119.html
Sri Lanka,Jul 26-30 2016,MR Marsh,9,1,33,1,https://www.espncricinfo.com/ci/content/player/272450.html
Sri Lanka,Jul 26-30 2016,SPD Smith,1,0,1,0,https://www.espncricinfo.com/ci/content/player/267192.html
