Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Feb 12-15 2014,CJL Rogers,4,19,https://www.espncricinfo.com/ci/content/player/7388.html
Australia,Feb 12-15 2014,DA Warner,12,16,https://www.espncricinfo.com/ci/content/player/219889.html
Australia,Feb 12-15 2014,AJ Doolan,27,51,https://www.espncricinfo.com/ci/content/player/233648.html
Australia,Feb 12-15 2014,SE Marsh,148,288,https://www.espncricinfo.com/ci/content/player/6683.html
Australia,Feb 12-15 2014,MJ Clarke (c),23,45,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Feb 12-15 2014,SPD Smith,100,213,https://www.espncricinfo.com/ci/content/player/267192.html
Australia,Feb 12-15 2014,BJ Haddin †,0,3,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Feb 12-15 2014,MG Johnson,33,54,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Feb 12-15 2014,RJ Harris,19,31,https://www.espncricinfo.com/ci/content/player/5779.html
Australia,Feb 12-15 2014,PM Siddle,2,11,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Feb 12-15 2014,NM Lyon,4,3,https://www.espncricinfo.com/ci/content/player/272279.html
