Country,Date,Name,Runs,Balls,Batsman Profile
West Indies,Nov 17-21 2005,CH Gayle,4,4,https://www.espncricinfo.com/ci/content/player/51880.html
West Indies,Nov 17-21 2005,DS Smith,8,21,https://www.espncricinfo.com/ci/content/player/52962.html
West Indies,Nov 17-21 2005,RR Sarwan,32,58,https://www.espncricinfo.com/ci/content/player/52969.html
West Indies,Nov 17-21 2005,BC Lara,45,119,https://www.espncricinfo.com/ci/content/player/52337.html
West Indies,Nov 17-21 2005,S Chanderpaul (c),10,12,https://www.espncricinfo.com/ci/content/player/51469.html
West Indies,Nov 17-21 2005,MN Samuels,29,87,https://www.espncricinfo.com/ci/content/player/52983.html
West Indies,Nov 17-21 2005,DJ Bravo,113,202,https://www.espncricinfo.com/ci/content/player/51439.html
West Indies,Nov 17-21 2005,D Ramdin †,71,190,https://www.espncricinfo.com/ci/content/player/52917.html
West Indies,Nov 17-21 2005,DBL Powell,0,19,https://www.espncricinfo.com/ci/content/player/52790.html
West Indies,Nov 17-21 2005,FH Edwards,2,15,https://www.espncricinfo.com/ci/content/player/51782.html
West Indies,Nov 17-21 2005,CD Collymore,0,8,https://www.espncricinfo.com/ci/content/player/51481.html
