Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
Australia,Aug 20-23 2009,JM Anderson,9,3,29,0,https://www.espncricinfo.com/ci/content/player/8608.html
Australia,Aug 20-23 2009,A Flintoff,13.5,4,35,1,https://www.espncricinfo.com/ci/content/player/12856.html
Australia,Aug 20-23 2009,GP Swann,14,3,38,4,https://www.espncricinfo.com/ci/content/player/20431.html
Australia,Aug 20-23 2009,SJ Harmison,4,1,15,0,https://www.espncricinfo.com/ci/content/player/14054.html
Australia,Aug 20-23 2009,SCJ Broad,12,1,37,5,https://www.espncricinfo.com/ci/content/player/10617.html
