Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Dec 26-30 2008,ML Hayden,8,17,https://www.espncricinfo.com/ci/content/player/5616.html
Australia,Dec 26-30 2008,SM Katich,54,109,https://www.espncricinfo.com/ci/content/player/6128.html
Australia,Dec 26-30 2008,RT Ponting (c),101,126,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Dec 26-30 2008,MEK Hussey,0,9,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Dec 26-30 2008,MJ Clarke,88,208,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Dec 26-30 2008,A Symonds,27,55,https://www.espncricinfo.com/ci/content/player/7702.html
Australia,Dec 26-30 2008,BJ Haddin †,40,71,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Dec 26-30 2008,B Lee,21,21,https://www.espncricinfo.com/ci/content/player/6278.html
Australia,Dec 26-30 2008,MG Johnson,0,3,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Dec 26-30 2008,NM Hauritz,12,21,https://www.espncricinfo.com/ci/content/player/5593.html
Australia,Dec 26-30 2008,PM Siddle,19,49,https://www.espncricinfo.com/ci/content/player/7898.html
