Country,Date,Name,Runs,Balls,Batsman Profile
South Africa,Dec 26-30 2008,GC Smith (c),62,113,https://www.espncricinfo.com/ci/content/player/47270.html
South Africa,Dec 26-30 2008,ND McKenzie,0,5,https://www.espncricinfo.com/ci/content/player/46208.html
South Africa,Dec 26-30 2008,HM Amla,19,30,https://www.espncricinfo.com/ci/content/player/43906.html
South Africa,Dec 26-30 2008,JH Kallis,26,53,https://www.espncricinfo.com/ci/content/player/45789.html
South Africa,Dec 26-30 2008,AB de Villiers,7,51,https://www.espncricinfo.com/ci/content/player/44936.html
South Africa,Dec 26-30 2008,JP Duminy,166,340,https://www.espncricinfo.com/ci/content/player/44932.html
South Africa,Dec 26-30 2008,MV Boucher †,3,15,https://www.espncricinfo.com/ci/content/player/44111.html
South Africa,Dec 26-30 2008,M Morkel,21,39,https://www.espncricinfo.com/ci/content/player/46538.html
South Africa,Dec 26-30 2008,PL Harris,39,67,https://www.espncricinfo.com/ci/content/player/45568.html
South Africa,Dec 26-30 2008,DW Steyn,76,191,https://www.espncricinfo.com/ci/content/player/47492.html
South Africa,Dec 26-30 2008,M Ntini,2,29,https://www.espncricinfo.com/ci/content/player/46592.html
