Country,Date,Name,Runs,Balls,Batsman Profile
Zimbabwe,Oct 9-13 2003,DD Ebrahim,4,26,https://www.espncricinfo.com/ci/content/player/55416.html
Zimbabwe,Oct 9-13 2003,TR Gripper,0,1,https://www.espncricinfo.com/ci/content/player/55463.html
Zimbabwe,Oct 9-13 2003,MA Vermeulen,63,120,https://www.espncricinfo.com/ci/content/player/55822.html
Zimbabwe,Oct 9-13 2003,SV Carlisle,35,114,https://www.espncricinfo.com/ci/content/player/55307.html
Zimbabwe,Oct 9-13 2003,CB Wishart,8,13,https://www.espncricinfo.com/ci/content/player/55854.html
Zimbabwe,Oct 9-13 2003,CN Evans,5,25,https://www.espncricinfo.com/ci/content/player/55408.html
Zimbabwe,Oct 9-13 2003,T Taibu †,3,19,https://www.espncricinfo.com/ci/content/player/55805.html
Zimbabwe,Oct 9-13 2003,SM Ervine,53,98,https://www.espncricinfo.com/ci/content/player/55414.html
Zimbabwe,Oct 9-13 2003,HH Streak (c),71,215,https://www.espncricinfo.com/ci/content/player/55761.html
Zimbabwe,Oct 9-13 2003,AM Blignaut,22,29,https://www.espncricinfo.com/ci/content/player/55259.html
Zimbabwe,Oct 9-13 2003,RW Price,36,110,https://www.espncricinfo.com/ci/content/player/55698.html
