Country,Date,Name,Runs,Balls,Batsman Profile
England,Jul 8-12 2009,AJ Strauss (c),30,60,https://www.espncricinfo.com/ci/content/player/20387.html
England,Jul 8-12 2009,AN Cook,10,25,https://www.espncricinfo.com/ci/content/player/11728.html
England,Jul 8-12 2009,RS Bopara,35,52,https://www.espncricinfo.com/ci/content/player/10582.html
England,Jul 8-12 2009,KP Pietersen,69,141,https://www.espncricinfo.com/ci/content/player/19296.html
England,Jul 8-12 2009,PD Collingwood,64,145,https://www.espncricinfo.com/ci/content/player/10772.html
England,Jul 8-12 2009,MJ Prior †,56,62,https://www.espncricinfo.com/ci/content/player/18675.html
England,Jul 8-12 2009,A Flintoff,37,51,https://www.espncricinfo.com/ci/content/player/12856.html
England,Jul 8-12 2009,JM Anderson,26,40,https://www.espncricinfo.com/ci/content/player/8608.html
England,Jul 8-12 2009,SCJ Broad,19,20,https://www.espncricinfo.com/ci/content/player/10617.html
England,Jul 8-12 2009,GP Swann,47,40,https://www.espncricinfo.com/ci/content/player/20431.html
England,Jul 8-12 2009,MS Panesar,4,17,https://www.espncricinfo.com/ci/content/player/18655.html
