Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 17-21 2011,SR Watson,0,2,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Nov 17-21 2011,PJ Hughes,11,10,https://www.espncricinfo.com/ci/content/player/272364.html
Australia,Nov 17-21 2011,UT Khawaja,65,110,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Nov 17-21 2011,RT Ponting,62,138,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Nov 17-21 2011,MJ Clarke (c),2,16,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Nov 17-21 2011,MEK Hussey,39,77,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Nov 17-21 2011,BJ Haddin †,55,106,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Nov 17-21 2011,MG Johnson,40,47,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Nov 17-21 2011,PM Siddle,4,7,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Nov 17-21 2011,PJ Cummins,13,15,https://www.espncricinfo.com/ci/content/player/489889.html
