Country,Date,Name,Runs,Balls,Batsman Profile
Australia,Nov 17-21 2011,SR Watson,88,140,https://www.espncricinfo.com/ci/content/player/8180.html
Australia,Nov 17-21 2011,PJ Hughes,88,111,https://www.espncricinfo.com/ci/content/player/272364.html
Australia,Nov 17-21 2011,UT Khawaja,12,57,https://www.espncricinfo.com/ci/content/player/215155.html
Australia,Nov 17-21 2011,RT Ponting,0,3,https://www.espncricinfo.com/ci/content/player/7133.html
Australia,Nov 17-21 2011,MJ Clarke (c),11,33,https://www.espncricinfo.com/ci/content/player/4578.html
Australia,Nov 17-21 2011,MEK Hussey,20,27,https://www.espncricinfo.com/ci/content/player/5939.html
Australia,Nov 17-21 2011,BJ Haddin †,16,23,https://www.espncricinfo.com/ci/content/player/5560.html
Australia,Nov 17-21 2011,MG Johnson,38,49,https://www.espncricinfo.com/ci/content/player/6033.html
Australia,Nov 17-21 2011,PM Siddle,0,4,https://www.espncricinfo.com/ci/content/player/7898.html
Australia,Nov 17-21 2011,PJ Cummins,2,7,https://www.espncricinfo.com/ci/content/player/489889.html
Australia,Nov 17-21 2011,NM Lyon,2,10,https://www.espncricinfo.com/ci/content/player/272279.html
