Country,Date,Name,Overs,Maidens,Runs,Wickets,Bowler Profile
India,Feb 1-5 1992,CJ McDermott,21,6,47,2,https://www.espncricinfo.com/ci/content/player/6551.html
India,Feb 1-5 1992,MG Hughes,26.5,5,82,4,https://www.espncricinfo.com/ci/content/player/5726.html
India,Feb 1-5 1992,PR Reiffel,17,5,46,0,https://www.espncricinfo.com/ci/content/player/7326.html
India,Feb 1-5 1992,MR Whitney,23,4,68,4,https://www.espncricinfo.com/ci/content/player/8220.html
India,Feb 1-5 1992,TM Moody,2,0,15,0,https://www.espncricinfo.com/ci/content/player/6628.html
