Country,Date,Name,Runs,Balls,Batsman Profile
Pakistan,Oct 22-26 1998,Aamer Sohail (c),133,272,https://www.espncricinfo.com/ci/content/player/38967.html
Pakistan,Oct 22-26 1998,Shahid Afridi,10,15,https://www.espncricinfo.com/ci/content/player/42639.html
Pakistan,Oct 22-26 1998,Ijaz Ahmed,5,13,https://www.espncricinfo.com/ci/content/player/40551.html
Pakistan,Oct 22-26 1998,Inzamam-ul-Haq,9,12,https://www.espncricinfo.com/ci/content/player/40570.html
Pakistan,Oct 22-26 1998,Saleem Malik,0,8,https://www.espncricinfo.com/ci/content/player/42623.html
Pakistan,Oct 22-26 1998,Mohammad Yousuf,9,32,https://www.espncricinfo.com/ci/content/player/43650.html
Pakistan,Oct 22-26 1998,Moin Khan †,20,46,https://www.espncricinfo.com/ci/content/player/41306.html
Pakistan,Oct 22-26 1998,Wasim Akram,35,90,https://www.espncricinfo.com/ci/content/player/43547.html
Pakistan,Oct 22-26 1998,Shakeel Ahmedsnr,1,36,https://www.espncricinfo.com/ci/content/player/42650.html
Pakistan,Oct 22-26 1998,Arshad Khan,7,13,https://www.espncricinfo.com/ci/content/player/39005.html
Pakistan,Oct 22-26 1998,Shoaib Akhtar,6,6,https://www.espncricinfo.com/ci/content/player/42655.html
